"","group_Th17","group_Th0","group_iTreg","group_Th2"
"SCML4",0.217720669960152,-0.218574378327745,0.10216128616798,-0.232373026458238
"GLB1",NA,-0.436563661185106,0.490342544599103,-0.45020000662561
"COPRS",0.27376121075046,-0.414063298398664,0.252942208472073,-0.358668390656474
"KDSR",0.214374994271082,-0.300505523178333,0.123029168025184,-0.14258314623448
"IVNS1ABP",0.168945854743321,-0.359087466595499,0.316232595498696,-0.376891236917005
"FAM173A",0.181337989638128,-0.216016329059801,0.102437951606926,-0.169146100574491
"FKBP1A",NA,-0.278957831019196,0.281885287078614,-0.276754353392299
"CCNG1",-0.198772425283913,0.332021182214919,-0.169413449120785,NA
"XAF1",NA,-0.323280661587811,0.391838962992119,-0.270432475833117
"KLF6",0.152313896463549,-0.431236646818302,0.470563241802298,-0.601151981563755
"FAM46C",NA,0.201132330071681,-0.102430258188974,NA
"NDUFB2",0.105252093481679,-0.265707018722241,0.136844087841991,NA
"SYNGR2",0.195477276343842,-0.303962244419922,0.237741203313694,-0.341873088021273
"PRDX2",NA,0.313785396944018,-0.341222663547275,0.2087675471265
"RTN4",0.104477994870029,-0.279825075913608,0.264262857433832,-0.262607948743089
"CDKN2D",0.245872809095599,-0.349300488259168,0.248591722307303,-0.395229167234511
"TRABD",0.165596408408638,-0.298906319035132,0.195152363394153,-0.201018272394881
"ADAR",NA,-0.279010262273003,0.176500120317585,NA
"ACTA2",NA,-0.245356836680892,0.249315093405831,-0.230565134951469
"ATP6V0E1",0.166092645137418,-0.248018338088356,0.181555630193145,-0.252757553720716
"UBC",NA,-0.361878853394392,0.473121787465261,-0.590422211620195
"ATP6V1H",0.13465720429862,-0.226178328293361,0.146560555984086,-0.157129183494892
"ARL4C",NA,0.285363001102819,-0.275416174649695,0.143711664833431
"NEMF",0.104589223237862,-0.241391276155237,0.14560199981039,NA
"SH3KBP1",0.100457812605701,-0.287697226871928,0.209445782745955,-0.129801129632172
"TAPBP",NA,-0.285865173432731,0.263252192835925,-0.180026320441957
"EVL",-0.204537942343271,0.290709134419991,-0.212386349327831,0.205603610594613
"BHLHE40",-0.185057116644307,0.371413403936809,NA,-0.407116612184258
"MZB1",-0.202321737272441,0.369452813325656,-0.213183891220494,NA
"RP11-81H14.2",NA,-0.193335438800875,0.167856030301837,-0.119419679217667
"NRBP1",0.20820937099063,-0.248581608046747,0.174743533375645,-0.318968238947453
"MRPL40",0.107774309073393,-0.238843051089911,0.176161371476231,-0.14918490155505
"EZR",NA,-0.279940539225711,0.189316610084073,-0.100166141437374
"TGFB1",NA,-0.233663466054083,0.132268044098467,NA
"UBQLN2",0.140198006847354,-0.242354789518194,0.165070948796398,-0.179532352880167
"DUSP4",0.139055639868949,-0.441610712771136,0.595015647481884,-0.912827298486583
"BBX",0.127346226992025,-0.266303613793996,0.217198127879347,-0.226360391493232
"ACSL4",0.122696096665137,-0.268673537381314,0.195699048968629,-0.169922991979311
"SURF4",0.185684469707742,-0.298786218700489,0.195632798562033,-0.239762288485294
"AKAP13",0.137372662256338,-0.231118244633223,NA,NA
"LTA",0.357669788069793,-0.664972013361413,0.450897770844109,-0.633080474062165
"QSOX1",0.134070408497834,-0.171481280833439,NA,-0.138185809623121
"APOL2",NA,-0.314023712668275,0.24826400548089,-0.15715921619003
"GYPC",NA,0.23692658234474,-0.289914124627156,0.149895032744655
"CRIP1",NA,-0.324187318830355,0.474403615413841,-0.452949343426835
"SLC2A3",-0.181172148884826,0.487258208291261,-0.136651503372663,-0.309666107595437
"AGPAT2",0.156878459429379,-0.249068722496868,0.196312881490665,-0.264869384887964
"MT-ND3",NA,-0.205820429815272,NA,0.222535222498614
"IFI44",0.176033351778232,-0.326810646943402,0.364191747857935,-0.564455966841774
"RAB27A",0.218314732413136,-0.286922073328726,0.148860188906762,-0.222484798689281
"TXNIP",NA,-0.374319816573715,0.353974909058022,-0.284108571856018
"LMNA",NA,-0.567316803263237,0.681288184790531,-0.783056630589449
"TUBA1C",0.155459114987374,-0.390154077913043,0.347922141521418,-0.372732020258586
"PPARG",0.105362602504449,-0.154957750389156,0.126942884783887,-0.176305347697093
"ATP6V0B",0.163778900546966,-0.225625925066547,0.113689372883294,-0.144949618443934
"NEK1",0.123140359245169,-0.201503929763763,NA,NA
"GNB2",0.168748202819363,-0.242928982690085,0.218992841687565,-0.347528830389047
"RUNX1",0.106954857192985,-0.225375946550253,0.131022673342369,NA
"VPS29",0.169577863041817,-0.253197883756095,0.177077625061619,-0.24171410957554
"SCAMP2",0.171210848190362,-0.230588155721751,0.150044492591939,-0.224219778977341
"SEPT2",0.158070369542648,-0.224933929537768,0.114437048537016,-0.137263722627612
"FURIN",0.162867237721614,-0.314829230863478,0.191361513692887,-0.164394658968531
"NDUFC2",NA,-0.232482190958022,NA,NA
"XRN1",NA,-0.3173616146118,0.244471975674415,NA
"LUZP1",NA,-0.179253036438668,NA,NA
"ABI1",0.26616787466243,-0.253734484245589,NA,-0.262482028536411
"PSTPIP1",NA,-0.230792523248662,0.201525203181567,-0.17866969257484
"YWHAB",NA,-0.214819584464873,0.187526762130114,-0.102066626971762
"PIK3IP1",0.123468208545223,-0.284009894083805,0.219692115997535,-0.197123579958707
"MTX3",NA,0.122794572518517,NA,NA
"GCH1",NA,-0.147090017294616,0.157803053173027,-0.211367590771024
"SRSF5",NA,-0.255789392652847,0.184919710841045,NA
"CLIC1",0.181331019316934,-0.237777817890696,0.266986899428257,-0.494672855722987
"CCT6A",NA,-0.301509526313006,0.211660962743904,NA
"PRPF40A",0.105185051683167,-0.248540421961854,0.111932501372879,NA
"PTPN2",-0.144518123340714,0.201852331016094,-0.141107079834463,0.146508019407967
"TOR1A",NA,-0.203401458749517,0.153749069801823,NA
"TUBB4B",0.120062197794571,-0.4414543677848,0.37459568021091,-0.284400671511723
"PSMC2",NA,-0.237271327168712,0.230668544021081,-0.211186127886524
"VAMP8",0.158692147555888,-0.247069407317289,0.1623216258323,-0.20044331291219
"TMEM165",0.194081144661525,-0.234601603895289,NA,-0.108217554647253
"HN1",0.103168295731007,-0.272042517038279,0.213254416447362,-0.165564049714717
"CAPN1",NA,-0.194287845593504,0.194802369447962,-0.121239687567244
"EFHD2",NA,-0.220200319000975,0.230608295776919,-0.141549338232914
"SEPT7",0.113942202689983,-0.30298031096432,0.258300769440033,-0.231322344502046
"CD3G",NA,-0.273277832568682,0.149592048036969,NA
"GRAP2",0.155301003571521,-0.315371444062248,0.284445538529024,-0.348097289707574
"URI1",0.105030634024372,-0.20485090842132,NA,NA
"LDHB",-0.146797953934308,0.197872049832347,NA,NA
"GPR132",NA,-0.144269248519483,0.151143600478385,-0.152865318240689
"CD70",0.396275909510984,-0.698127574519916,0.616733405000988,-1.21448674848231
"EVI2A",0.122765145611814,-0.297180888909811,0.250691794548496,-0.240507992880587
"RANGAP1",0.110969465109118,-0.205448012333536,0.128850891175687,-0.111965567304424
"UBA7",NA,-0.209635871581755,0.192666281478006,-0.1188668419512
"PPP1R2",NA,-0.25014149177086,0.215389859955852,-0.166515527720291
"PAQR4",0.101463293675832,-0.155772902997126,NA,NA
"PRDM1",-0.210781182698699,0.299187683649978,NA,NA
"TRIP10",0.153746409954135,-0.17591115736375,NA,-0.149216024318119
"HINT1",NA,0.179880866967758,-0.162050763743539,0.108896387445476
"CFL1",NA,-0.260046588638225,0.215576636639586,-0.130448148505356
"TAP2",NA,-0.211588375271699,0.218494561221981,-0.147357974611682
"CD164",NA,-0.291683430198338,0.30682922089532,-0.252716433709192
"KLF7",0.122786780382693,-0.197271908692884,0.135642410179227,-0.158595195077722
"BAZ1A",NA,-0.271593536445002,0.216893311101208,NA
"WDR1",NA,-0.22838996622323,0.183631694133325,NA
"CHMP4B",0.130053027498179,-0.232673962611968,0.141062526943141,-0.128232989823524
"MAL",-0.276125587040814,0.327083725135737,-0.44682342090875,0.561858821077892
"ERO1A",-0.196779155718631,0.351739111703998,-0.145976167852689,NA
"DEK",NA,-0.306404328198008,0.299468724066979,NA
"RBM39",NA,-0.17577215741248,NA,NA
"EMC7",0.105616216792494,-0.193561913905086,0.139551368842117,-0.141652241999676
"ADGRE5",0.18622884764935,-0.244258868278814,0.1837695785613,-0.302352154381975
"ECHS1",NA,-0.218387745067709,0.144008862144556,NA
"DDB2",NA,-0.221650519041052,0.2186449825152,-0.10265268204011
"PARP10",NA,-0.205353372021612,0.210210001531306,-0.185669836460744
"TIAM2",NA,-0.107331499479027,NA,-0.104780178040078
"CD2BP2",NA,-0.206032637925315,0.161069105724534,-0.122875659820914
"EXOSC1",0.112770626028787,-0.241411955397405,0.145886479064048,NA
"EEA1",NA,-0.189129973862656,0.13128704409318,NA
"PSMA5",0.11806256098524,-0.251911562558103,0.164991538332918,-0.125484591460393
"EIF3F",-0.152754714289119,0.216413940252388,-0.214415187141995,0.249933407170899
"GGNBP2",NA,-0.195109880955572,0.115887107563388,NA
"UTP3",NA,-0.169010872423667,0.146453969873108,NA
"TCIRG1",0.106832855579627,-0.178726913600573,0.143872989482543,-0.175466698564342
"SAMSN1",NA,-0.322531052669845,0.484497761605992,-0.415929659306591
"NUDC",0.134460302338265,-0.262525462037208,0.195468304018021,-0.20014610099789
"PTK2",0.108208983809602,-0.148862621081786,0.141992259437255,-0.118419823190483
"PMEPA1",0.113299211421394,-0.120222136087314,NA,-0.144615005705768
"IFRD1",0.147679666614479,-0.20888124732219,0.134216245719599,-0.182552181178941
"MAP4",0.128924772463052,-0.274415155406634,0.150828949154445,-0.126284975693084
"MEAF6",0.136115687645999,-0.249366900336986,0.223308443153898,-0.282734652283035
"LGALS8",0.158755247202733,-0.253059233362085,0.179317429286181,-0.226299366752739
"AFAP1",0.116487586743047,-0.185526537002268,0.181582504307188,-0.260135274161357
"HSPB11",0.216347851094113,-0.24345451137968,0.147996467863937,-0.285688087274927
"SKP1",0.111672607449226,-0.225073489369451,0.203623641932565,-0.233848914147653
"MRPL46",NA,-0.25381085883144,0.293354078236184,-0.263207506499519
"H2AFV",NA,-0.294843945141115,0.22105852060382,-0.119370958849164
"PGM2L1",0.133749335086152,-0.244438400993968,0.146213724408371,-0.127230631999748
"KIF5B",0.104215936407858,-0.238547704178839,0.105422688815365,NA
"TNFRSF1B",-0.305464195456332,0.338698780008082,NA,NA
"GAPDH",NA,0.208723670877121,-0.104044729243861,-0.214630233921481
"RPS10",0.138868753362547,0.166262024112326,-0.475759966150515,0.289961493491191
"RPL36A",0.224714293020782,0.116765382595988,-0.424337024283659,0.159394301459951
"EED",NA,-0.275437532714678,0.462874591406611,-0.522610191707568
"RPL41",NA,0.117020191988195,-0.254882110346125,0.143790616365052
"PGAM1",NA,-0.238044132241825,0.364532490094771,-0.514919321593715
"PRKCDBP",-0.239621547652697,-0.273437072050273,0.592146558792924,-0.391570463514151
"HLA-F",NA,-0.206165014194143,0.320184630026764,-0.30210080658455
"RAB11A",NA,-0.189526769551543,0.315964265751994,-0.339584024729063
"CACYBP",NA,-0.286458263279156,0.371134104206368,-0.258026306798872
"RBX1",NA,-0.186313510795681,0.297682681416938,-0.286319482793007
"BZW1",NA,-0.198854433436262,0.354408193715959,-0.230785766984345
"HSPA1A",NA,-0.244016371833557,0.11828857513442,NA
"PKM",NA,-0.15484327704708,0.296397669665942,-0.473394043698096
"IGFBP4",NA,-0.194067662478767,0.320869844744728,-0.225616227453055
"TPT1",0.12046514293792,NA,-0.186241442198598,NA
"TRADD",NA,-0.226933532577514,0.290142351945098,-0.355719550092651
"HOPX",0.238668535269687,0.172435086163754,-0.570911816040772,0.262460998046459
"IFIT5",NA,-0.187996633160972,0.23212600089258,-0.249814962634673
"FOXP1",NA,-0.263779038308154,0.288086486574374,-0.228117177039187
"CCL5",0.561786550580471,-1.41537131824623,1.02268880221392,-2.31418413910469
"CDC42",NA,-0.187922640672719,0.254590052929624,-0.238126956895785
"TRIM22",NA,-0.259967351458014,0.307698291184529,-0.248507745807497
"IKZF1",-0.193271452032111,0.228238210039674,-0.300802336767827,0.408696403282431
"RBM8A",NA,-0.208178542388317,0.267890380530178,-0.21255140164228
"LSM6",NA,-0.210254070682407,0.279663697396709,-0.189298881244873
"JAML",-0.163063664108239,-0.307003419838685,0.398414858744937,NA
"DHX58",NA,-0.202924472903372,0.285042171374622,-0.266741348457729
"PTGES3",-0.148023966974927,NA,0.24244147051622,NA
"MT-ATP6",NA,NA,-0.329181275459216,0.50049748950306
"TNFSF10",NA,-0.22146964542422,0.423116153213938,-0.743799475014122
"SP100",0.12182942813985,-0.196202307327892,0.262351534297083,-0.432812300899118
"CTNNA1",NA,-0.171452285526991,0.225602047459315,-0.16886630919797
"GPSM3",0.12662461105544,-0.189430792915685,0.271107255476174,-0.475957274499017
"LAMP3",NA,-0.11195026019261,0.17190626186826,-0.172052427251822
"ESD",NA,-0.130196220510119,0.259294872619184,-0.212328535088364
"UNC93B1",NA,-0.177963389790029,0.181936381654692,-0.19995060519701
"NFKBIA",0.146391656436444,-0.279328987361341,0.405723089066512,-0.697679153611003
"PI4K2B",NA,-0.175228318817381,0.217371351076446,-0.114008652822463
"DNAJC12",NA,-0.355449415539592,0.441183911403891,-0.473022711155176
"TMX1",NA,-0.197580545654417,0.237694184331514,-0.188047239463876
"MCL1",NA,-0.153485353024234,0.315307012033081,-0.369798151964681
"ERH",NA,-0.174877601809478,0.253572084925789,-0.156676214742658
"DDIT4",NA,NA,0.409448655933704,-0.880178046276144
"FKBP1B",NA,-0.103274764149879,0.117510499572037,NA
"IFITM2",NA,-0.23925534141511,0.308966187130899,-0.302464384420149
"RPL28",NA,NA,-0.116718932242379,NA
"BMPR2",NA,NA,0.130349018568657,NA
"LPCAT2",NA,NA,0.136107108475552,NA
"H1FX",NA,-0.266996127610208,0.347210608974895,-0.125320964365473
"LMCD1",NA,-0.156904173495719,0.20055446127734,-0.179285091667662
"SAMD9",0.114218092730896,-0.248069116897601,0.379563672472892,-0.490863268960056
"ANXA6",0.1162550930829,-0.226277975935724,0.257543597329138,-0.358110452239419
"ITK",NA,-0.130873199004214,0.212912893373294,-0.219426637042778
"UBL5",NA,NA,0.190272188094351,-0.161670160694424
"ODF3B",0.120922292602488,-0.181627372574889,0.162065078208917,-0.233750457788047
"DPM1",NA,-0.200833286095214,0.255564373354348,-0.192632434937039
"LAG3",NA,NA,0.364563196589997,-0.539313386887281
"FNDC9",NA,NA,0.115156789298125,NA
"OPTN",0.249832081995253,-0.315559184642644,0.274312308491547,-0.523280234338013
"LINC00869",NA,-0.150682536883318,0.158178353894644,NA
"NAPA",0.190808054935659,-0.24244501799094,0.23884076570742,-0.439109961343029
"SDC4",NA,-0.141049805182015,0.181536652883144,-0.16447614914031
"SNHG25",NA,0.144571568860478,-0.218540341887327,0.192649638275011
"YARS",NA,-0.181681453716843,0.22697697602125,NA
"PLK3",NA,-0.131201347613144,0.260277509060195,-0.156250641245919
"PRDX4",NA,-0.220098473697147,0.250376388835693,-0.26433823119922
"PFKP",NA,-0.13469412599028,0.257285544148244,-0.247500007685765
"CXCR3",NA,-0.230916407157926,0.313950150298744,-0.27674058109246
"UBE2N",NA,-0.241151295239402,0.259331106413391,-0.196774068556832
"ATP2C1",NA,-0.151347076454344,0.183595634261614,-0.153672887898015
"YIPF5",0.10324592049892,-0.201059990897139,0.19353346963128,-0.235505668932689
"SPPL2A",NA,-0.15381198187368,0.215320729842722,-0.282353814707247
"RHOU",NA,NA,0.108345851072919,NA
"ADO",NA,NA,0.128292886481083,NA
"CAP1",NA,-0.131587084835179,0.214904940692479,-0.182797084638329
"CXCL10",-0.351531092995026,-0.401401902428678,0.908245653319126,-0.798245247472312
"PCMT1",NA,-0.166230217165999,0.213616127088263,-0.285912201444667
"ARF5",NA,-0.11892863783585,0.231869089095569,-0.207880735544694
"WARS",NA,-0.278254586297321,0.315386274587957,-0.307379574958973
"EXOC2",NA,-0.275854556416021,0.342769745721024,-0.403290186535405
"B2M",NA,-0.134209746648422,0.161118157922044,-0.200808759161236
"RAN",NA,-0.124640794229439,0.21684786172441,-0.118689998747203
"CNDP2",NA,-0.222767459469971,0.240590686080267,-0.157972017102035
"DNASE2",NA,-0.184545331148172,0.206524685073964,-0.161540397502051
"ZFYVE21",NA,-0.128373431899199,0.133159248562801,-0.136890356528118
"DHRS3",-0.164783157249366,NA,0.216548667701389,NA
"HM13",NA,-0.179236543652256,0.255908154742114,-0.361525530045251
"SON",NA,-0.144951479638837,0.217121464109574,NA
"CCDC167",NA,0.204777431694113,-0.249762953857702,0.247617335272971
"MAT2B",NA,-0.194360720221008,0.210664904634346,-0.114836093577632
"CNP",0.130585818466898,-0.247413897521333,0.206832511816845,-0.240263551075794
"TNIP1",0.112461491551197,-0.245809341410836,0.274240772828583,-0.355442165980149
"ACTB",NA,-0.202983954967713,0.273584853881514,-0.340552585158227
"SLC38A5",0.153860338539512,-0.19802918046581,0.171767722148568,-0.289672851679563
"TGM1",NA,NA,0.11461385550177,NA
"HNRNPA0",NA,-0.1941908181568,0.20811146594315,-0.106988027586743
"STK38L",NA,-0.154036978959675,0.23461094558541,-0.142477557747797
"TMEM179B",NA,-0.167032028893454,0.176815817552966,-0.118687743785906
"GLOD4",NA,-0.152684710280104,0.180097431991669,-0.124183536478955
"FBXO6",NA,-0.183599108293453,0.194735864154143,-0.113976147866751
"DHPS",NA,NA,0.204507187008292,-0.18811779852323
"PSMB10",NA,-0.111392140037348,0.231140979680808,-0.154050366851324
"MSRB1",NA,-0.179870576222496,0.2184293628473,-0.189675248205693
"TRAF1",0.16225165976715,-0.247044553640344,0.245854257308036,-0.388296698727351
"RPP38",NA,-0.11615454250227,0.148522736258508,-0.140569597390643
"SRSF2",-0.191550388921013,-0.149408838599888,0.233116814111937,NA
"TPI1",NA,NA,0.231166217424681,-0.45773871146237
"RPP30",0.169415884625004,-0.223943737277887,0.209563670949015,-0.359799777670497
"RP11-138A9.2",NA,-0.264543805075722,0.321030961932324,-0.228871972100261
"OAS2",NA,-0.176982974211245,0.208900926720801,-0.202742510561486
"PFKL",NA,-0.114967705160709,0.201653353162735,-0.172208793582548
"GIMAP7",0.162641956703874,-0.32560945375195,0.392938401784606,-0.611408056790863
"DERL1",NA,-0.180617829727869,0.177135398241845,-0.21305529385387
"LCP2",NA,-0.232378818870499,0.239475210605347,-0.163862936248138
"PCBP1",NA,-0.206256795245789,0.1813621113257,-0.101671327063223
"AKIP1",NA,-0.114889753951826,0.1802187889481,-0.195494949086769
"RAB5C",NA,-0.15651888873273,0.196417171162453,-0.148257093155159
"SF3B2",NA,-0.102264850384397,0.194100802878069,-0.145044673806793
"ADSS",NA,-0.184360238261793,0.212757305033953,NA
"TNIP2",NA,-0.239305590542799,0.246951833305422,-0.263074346233354
"KLF10",NA,NA,0.103850482769028,-0.129815968539415
"RNH1",NA,-0.182471798997103,0.215036917852433,-0.114263150069798
"STAT1",-0.11434638223592,NA,0.234815874227568,-0.109290014277977
"CCR4",NA,-0.163539888719779,0.243310621051247,-0.189568532596898
"SNX3",NA,-0.134189968889397,0.191656336666956,-0.31626914021972
"NBEAL1",NA,0.112887231837861,-0.194712228767246,0.13787355501315
"FABP5",0.119913493845453,-0.421165538042329,0.414185967201589,-0.40661883504505
"IKZF4",NA,-0.137636068096072,0.13105017353548,NA
"RGS1",0.336938346602401,-0.241127331123654,0.562527411526982,-0.945784731786541
"XRCC6",NA,-0.133059127040213,0.211170445214469,-0.216723057682837
"NOL7",NA,-0.155935285624136,0.200722423097519,NA
"C15orf48",NA,NA,0.184082686316616,-0.283081340373157
"ETS1",-0.237041735949103,0.230369185374527,-0.247049539099774,0.385160571838561
"MAGOH",NA,-0.221849475419832,0.20172022905182,-0.141817851682332
"ACOT7",NA,-0.249204034342438,0.240542764348016,-0.211373756275727
"TMEM59",NA,NA,0.17594138191306,-0.289402605746324
"CCND2",0.115064119362754,-0.179577472286075,0.348714751467353,-0.668255944500168
"TUBB",0.120062197794571,-0.259397387108934,0.465761546298396,-0.431556898306699
"LMNB1",NA,-0.160408078424133,0.216673279692268,-0.145485830012118
"PSMA4",NA,-0.152009089080794,0.209043106941754,NA
"RNF125",-0.177957744063678,-0.162634089126698,-0.158365174761504,0.676206971511254
"RBM47",NA,NA,NA,0.118701132926191
"HIST1H1D",-0.519836285527025,NA,NA,0.792031642203237
"LIMA1",-0.11414880887329,-0.237745250267533,NA,0.54688686999739
"RRS1",-0.140814204127191,-0.297461009612573,-0.30565891510699,0.944332372589751
"KLF3",-0.111830781235926,NA,-0.113125328465697,0.248432869788067
"RGS9",NA,NA,-0.110226463900233,0.213113802274399
"SLC39A8",-0.160531195508667,NA,-0.197585277393022,0.407559945107564
"KLF2",NA,NA,NA,0.277938420182787
"EHD4",0.140827365027691,-0.142369423353521,0.200928804378858,-0.425204625788286
"NDFIP1",0.15855824570318,-0.109223960551537,0.151189474381185,-0.407563244435367
"HADHA",-0.179105803384477,NA,NA,0.342717506672535
"RAD21",-0.176669349947356,NA,-0.130845429981629,0.412511784377863
"YBX1",-0.227993341886408,0.231531353246532,-0.242167275613545,0.365570107583699
"PDE3B",-0.119641441070823,NA,NA,0.248073759587492
"LINC01588",0.127253267842165,-0.153779946627187,0.282556451878333,-0.573301615591538
"PPDPF",NA,NA,0.220114592156952,-0.407861368834847
"SLC26A4-AS1",NA,NA,NA,0.101777165671418
"HELLS",-0.186914103512852,NA,-0.10344835938783,0.403894017974515
"HIST1H1B",-0.650569161626733,0.285229726540295,-0.357314854973887,0.874230227423172
"PPP1R14A",NA,NA,NA,0.108376020155196
"PTPN11",NA,NA,-0.112010635956673,0.297236488819691
"EPRS",-0.208986278502537,NA,NA,0.340039641663187
"EMP3",0.20131143679226,-0.162444344279499,0.153588172334762,-0.40545766009203
"RBL2",-0.119947337362214,NA,-0.136332068320005,0.264313502044266
"HIST1H1E",-0.459099020440778,NA,-0.153747752162373,0.677532163107288
"NINJ1",0.191285583174078,-0.224002041521344,0.231603472931907,-0.45575447998265
"TGFBR3",NA,NA,NA,0.139974464390483
"MAP1LC3B",0.183985978351135,-0.212785007450438,0.207708531342709,-0.404490589203083
"MPHOSPH9",-0.154647587662604,NA,NA,0.25317897881517
"LBR",-0.221453171854971,NA,-0.102481771685832,0.402499585336204
"EIF3A",-0.170455061303543,-0.106439541903612,NA,0.331890283719721
"HOMER2",NA,NA,NA,0.116925180609312
"SRGN",0.173816391678234,-0.189601132621835,0.283942069401127,-0.611922496572848
"SH2D2A",0.188531262641704,-0.228253320622217,0.222543345603029,-0.42113623766556
"ICOS",0.156351121536493,NA,0.154480661065053,-0.507465934145743
"FAM120A",-0.152331818438738,NA,NA,0.301962540006269
"PGK1",-0.147764155556804,0.116942056095601,0.241834053722633,-0.444001749800407
"GIMAP4",NA,NA,0.195042037190901,-0.563599860448284
"PTPRN2",NA,NA,NA,0.217542890421784
"AUH",-0.112082038053344,0.121187244559684,-0.171545225838326,0.267160678350629
"CD44",0.221273236116418,-0.193930727896969,0.182857225135207,-0.45877565220797
"CMTM6",0.161131249148326,-0.129450166675171,0.140513625368104,-0.352713145587312
"MAST4",0.159723819355886,-0.236144367536125,0.214301532322607,-0.330542475501264
"CD69",NA,-0.132052077942048,0.189642237612103,-0.21517739485047
"HSBP1L1",-0.135381669174557,NA,NA,0.202342255575768
"FXYD5",NA,NA,NA,-0.363641067390575
"LSM2",0.14616211446387,-0.136241888594748,0.143233241537768,-0.317342555857333
"CD68",0.208129355909613,-0.110403972621734,NA,-0.341032136537798
"BTG1",0.250229962474204,-0.356019151248558,0.338681846234882,-0.615094810693054
"FAS",0.193338475555779,NA,NA,-0.369361918857549
"FBLN5",NA,NA,NA,0.101818332855707
"HIST2H2AC",-0.282589408170639,NA,NA,0.501300398910102
"CREM",0.160192687805994,NA,0.135508123103308,-0.3947883137242
"PSTPIP2",NA,NA,NA,0.133363013174629
"NCALD",NA,NA,-0.111322247557236,0.186377475842746
"CTNNAL1",-0.13488243094652,NA,NA,0.333086810480024
"SLC16A3",0.148715591560181,-0.116186342966713,0.189575978545741,-0.463297541050145
"SAT1",0.206703754359977,NA,NA,-0.402854585423051
"IFIT2",0.305119178097274,NA,NA,-0.801240904322353
"CEP55",-0.182523904210855,-0.117669447617128,NA,0.498883436190342
"C4orf3",-0.100303115740711,0.209486799956857,0.192150984712263,-0.307583056275629
"MT-CO3",NA,-0.123281265230468,-0.146178404478313,0.294206270720455
"ARF6",NA,-0.143419613066837,0.201729589363802,-0.304054562725893
"ANXA5",NA,NA,0.147880358424294,-0.321297838202256
"PTP4A2",NA,NA,NA,0.270063896083074
"CTC-260E6.6",NA,NA,NA,0.118600598647923
"MYB",NA,NA,-0.104326035574707,0.272288028504706
"LINC01215",NA,NA,NA,0.178125504452112
"LCP1",-0.220524088406083,NA,NA,0.311087713632128
"BCL2L14",NA,NA,0.106655568692864,-0.279117824755185
"CYTIP",NA,0.254448831403211,NA,-0.438877020332602
"IPO5",-0.125151571194843,NA,-0.113508343374327,0.267669549742298
"HIST1H1C",-0.419000410041713,NA,NA,0.532750904071063
"AAED1",0.136025807001964,-0.198057265371458,0.197486349726982,-0.310855714897829
"TBL1XR1",-0.142635803586562,NA,NA,0.212671380604371
"PABPC4",-0.114341110265285,NA,NA,0.241897693504761
"ZNF770",-0.150967625679638,NA,NA,0.233559790368059
"HRH2",NA,NA,NA,0.112248998076185
"NEIL3",NA,NA,NA,0.179077821290391
"AOAH",NA,NA,NA,0.134989751647598
"DDX17",-0.143284826710017,NA,NA,0.271252818229521
"FLJ21408",NA,NA,NA,0.126860897497949
"SCD",-0.119413299000996,NA,NA,0.154443190317427
"NRDC",NA,NA,NA,0.252599099425802
"NAPSA",0.344302967746948,-0.477526117894428,0.313175842249309,-0.553837452076574
"AC006129.2",NA,NA,NA,0.15911344644177
"SET",-0.193881396172217,-0.129684114643846,NA,0.270995682437532
"TWF2",0.168110451387469,-0.154610001031193,0.126486259138927,-0.29277752236449
"MAPK6",NA,NA,NA,0.175282822880499
