"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","group","feature"
0.00879153281829112,0.121407695432382,0.732,0.64,1,"Th17","DDRGK1"
0.00897270810625104,0.134340926092477,0.576,0.506,1,"Th17","DYNLT3"
0.00898261119999903,-0.112701355144202,0.338,0.428,1,"Th17","NCAPG2"
0.00910408352956019,0.155490544277829,0.695,0.625,1,"Th17","SP110"
0.00911324660559676,0.100524425669385,0.305,0.23,1,"Th17","AC058791.1"
0.00911720211555019,0.121186249623546,0.428,0.353,1,"Th17","AC016831.7"
0.00913183264818427,0.193612667618067,0.833,0.821,1,"Th17","TRIM38"
0.00929014541549491,0.1295887490685,0.881,0.852,1,"Th17","CCT3"
0.0094008907547572,0.162981235595541,0.699,0.633,1,"Th17","EML4"
0.00941788811562352,0.14340312965062,0.777,0.739,1,"Th17","TMEM147"
0.00947835263158568,-0.109392888361953,0.758,0.791,1,"Th17","PCM1"
0.00958824779602344,0.106702158000029,0.45,0.363,1,"Th17","CH17-189H20.1"
0.00961246281262849,0.134460302338265,0.877,0.858,1,"Th17","NUDC"
0.00968539894106188,-0.107815827752335,0.305,0.378,1,"Th17","NMT2"
0.00969255168019831,-0.11867814880419,0.948,0.96,1,"Th17","ANAPC16"
0.00977471340705691,0.110057531705463,0.926,0.896,1,"Th17","PSMD4"
0.00981410195162729,0.136995704061673,0.572,0.491,1,"Th17","ZFP36"
0.00982471345475305,0.122420742567555,1,0.997,1,"Th17","MT-CO2"
0.00987213521016362,0.161131249148326,0.829,0.748,1,"Th17","CMTM6"
0.00999511859381759,-0.101483762998292,0.238,0.321,1,"Th17","TCAF2"
0.010109296287955,0.141531473503774,0.989,0.981,1,"Th17","CYBA"
0.0101136162017255,0.116099477254987,0.401,0.328,1,"Th17","SPEF2"
0.010182449733769,-0.114094050094501,0.617,0.674,1,"Th17","CEBPZ"
0.0103015463408028,0.147964937921335,0.387,0.311,1,"Th17","VPS8"
0.0104026259251931,0.189882162698145,0.454,0.393,1,"Th17","LEF1"
0.010440113262565,0.106954857192985,0.439,0.357,1,"Th17","RUNX1"
0.0105055310755229,-0.126414079458285,0.595,0.668,1,"Th17","TMEM106C"
0.0105300815764228,-0.148637419388326,0.747,0.808,1,"Th17","TYMS"
0.010572866717553,0.102678815610839,0.204,0.14,1,"Th17","TMIGD2"
0.0106158015789317,0.234431565394315,0.944,0.934,1,"Th17","CD99"
0.0107218785906866,0.104617887899563,0.349,0.282,1,"Th17","PI4KB"
0.0108050108337739,-0.103652633106788,0.331,0.413,1,"Th17","KCTD20"
0.0109347102121087,0.119130948684293,1,0.996,1,"Th17","ATP5E"
0.0109436184293627,0.245872809095599,0.617,0.575,1,"Th17","CDKN2D"
0.010977476764743,0.156351121536493,0.628,0.544,1,"Th17","ICOS"
0.0110941581036839,-0.118306803566413,0.985,0.989,1,"Th17","GLTSCR2"
0.0111720792151638,0.138234321794805,0.42,0.35,1,"Th17","STX11"
0.0111725658070461,-0.106307869785259,0.572,0.625,1,"Th17","RRP7A"
0.0112801677279861,-0.116597237061487,0.48,0.547,1,"Th17","CLINT1"
0.0113375159002204,0.102039792765015,0.249,0.182,1,"Th17","LPAR2"
0.0113405347412761,0.136301689720998,0.848,0.793,1,"Th17","SCAND1"
0.0113613539011685,0.125895158434294,0.944,0.917,1,"Th17","CD37"
0.0113836687510717,-0.111926023703701,0.346,0.419,1,"Th17","NFYB"
0.0114505631382322,-0.141122526764687,0.346,0.43,1,"Th17","NDC80"
0.0114973554002157,0.100881468251928,0.599,0.528,1,"Th17","NGDN"
0.0115608804599127,-0.128065194134831,0.941,0.943,1,"Th17","SLC25A3"
0.0116400817786221,0.10255343220397,0.491,0.402,1,"Th17","FBXL15"
0.0116617824204265,0.264567183753221,0.398,0.331,1,"Th17","ATF3"
0.0116815108702552,0.155459114987374,0.766,0.692,1,"Th17","TUBA1C"
0.0117828788092181,0.115112646061914,0.569,0.49,1,"Th17","DTX3L"
0.0118103841201534,0.126029549478081,0.606,0.517,1,"Th17","MGST2"
0.0119196096073272,0.160931288321448,0.818,0.792,1,"Th17","MGST3"
0.011963331074373,0.117873757572805,0.524,0.45,1,"Th17","STX4"
0.0121009361202222,-0.117918255300707,0.509,0.592,1,"Th17","BCL2"
0.0121929782873659,0.139926451228004,0.528,0.475,1,"Th17","MBD2"
0.0122520931825657,0.1392858378366,0.561,0.484,1,"Th17","DDX58"
0.012575016167504,0.143017092021157,0.758,0.705,1,"Th17","ARRB2"
0.012607733749011,0.107427632534483,0.651,0.592,1,"Th17","FBXW5"
0.0126182622454513,0.145488875424734,0.929,0.938,1,"Th17","LAPTM5"
0.0127722518348481,-0.107129352333883,0.383,0.483,1,"Th17","TRAF3"
0.0129000736895852,0.201645680273149,0.717,0.663,1,"Th17","CD226"
0.0129197926282845,-0.126983612767748,0.524,0.595,1,"Th17","WHSC1"
0.0129302484471595,-0.109926138198496,0.502,0.576,1,"Th17","DOCK2"
0.0131048942067058,0.123953099503593,0.732,0.695,1,"Th17","PSMD6"
0.0132566873292168,-0.135280555655602,0.714,0.763,1,"Th17","USP1"
0.0135999663035017,-0.191234211718931,0.959,0.971,1,"Th17","H3F3A"
0.0136007817489046,0.10763206397915,0.543,0.466,1,"Th17","VRK3"
0.0136957729343866,-0.202321737272441,0.227,0.305,1,"Th17","MZB1"
0.0137692651356178,0.122073885603773,0.61,0.56,1,"Th17","CYSTM1"
0.0137885496773539,0.154185728007688,0.799,0.746,1,"Th17","TUBA1A"
0.01379740170029,0.14149020884017,0.517,0.454,1,"Th17","AEBP2"
0.0138362105802293,0.145539411694561,0.658,0.621,1,"Th17","UCHL3"
0.0139998217846006,-0.117727365479521,0.97,0.977,1,"Th17","ATP5G3"
0.0140582692882647,0.124644496155466,0.941,0.921,1,"Th17","TCEB1"
0.0142066739522585,0.112568422180356,0.58,0.514,1,"Th17","BCL7C"
0.0144095121233694,-0.119481506027222,0.9,0.921,1,"Th17","SEPT6"
0.0145067016944336,-0.110506756781328,0.561,0.647,1,"Th17","PRPF38A"
0.0145613538314775,-0.135097663128082,0.654,0.673,1,"Th17","SRSF1"
0.0147806832711024,-0.116990727058104,0.349,0.427,1,"Th17","RRAS2"
0.0148482431819979,0.102937716850377,0.331,0.263,1,"Th17","FHL3"
0.014852265713402,0.156442056908877,0.84,0.789,1,"Th17","CDK2AP2"
0.0149003402179653,0.148565149862668,0.617,0.56,1,"Th17","RFTN1"
0.0149126364508703,0.127076620090682,0.613,0.536,1,"Th17","MSL3"
0.0150484603612796,0.138958060897406,0.948,0.953,1,"Th17","UQCR11"
0.0151054156332726,0.106991796199731,1,0.996,1,"Th17","MT-ND4"
0.0152382221444809,0.137283040379391,0.87,0.86,1,"Th17","C12orf57"
0.0152659262594266,0.106102669107772,0.435,0.363,1,"Th17","BSDC1"
0.0153746907738534,0.126835232286324,0.52,0.45,1,"Th17","BOD1L1"
0.0154080986421983,0.113329257030232,0.937,0.892,1,"Th17","EIF2AK2"
0.0155059990706612,-0.114980214822356,0.755,0.795,1,"Th17","SNRPA1"
0.0155807524268678,0.123299757101106,0.442,0.372,1,"Th17","ATP2B4"
0.015636259028048,0.102720328091499,0.387,0.327,1,"Th17","YRDC"
0.0156364476240695,-0.104498686232904,0.621,0.679,1,"Th17","WDR33"
0.0156847632888845,0.123876106145955,0.836,0.781,1,"Th17","TBCB"
0.0158530411513454,0.112303332332581,0.773,0.736,1,"Th17","RAB2A"
0.0158676010126285,0.111672607449226,0.989,0.981,1,"Th17","SKP1"
0.0158692492155057,0.118323731399302,0.435,0.373,1,"Th17","UBE2H"
0.0159667198741025,0.110969465109118,0.535,0.454,1,"Th17","RANGAP1"
0.0162753498745119,-0.101637880715499,1,1,1,"Th17","RPL10"
0.016335228129281,0.113732651302738,0.465,0.394,1,"Th17","MEI1"
0.0165186651914619,-0.105696580826239,1,1,1,"Th17","RPL9"
0.0165345344472555,0.121301876015594,0.706,0.663,1,"Th17","BLVRB"
0.0166303141256871,-0.1186495458434,0.39,0.453,1,"Th17","MAZ"
0.0167862132521269,-0.111983857736796,0.435,0.513,1,"Th17","ITM2A"
0.0167871502679638,-0.104732939243749,0.361,0.442,1,"Th17","GIT2"
0.0171922785039743,0.107399204991608,0.628,0.549,1,"Th17","PDCD4"
0.017210200816267,-0.127804964128891,0.643,0.71,1,"Th17","PMPCB"
0.0174877194955228,-0.123393188085401,0.818,0.865,1,"Th17","SMARCA5"
0.0175417236889584,-0.254168312366521,0.595,0.655,1,"Th17","BIRC3"
0.0176628846462792,-0.10863306044371,0.74,0.813,1,"Th17","PAICS"
0.0176977503726845,0.118797145331864,0.963,0.926,1,"Th17","UBE2L6"
0.018072328094722,0.11899852224253,0.788,0.787,1,"Th17","ARL2"
0.0181263795392401,0.11270907434125,0.606,0.532,1,"Th17","ARID4A"
0.018137520097468,0.111796241655793,0.651,0.535,1,"Th17","OAS3"
0.0183593491416655,0.236688033023033,0.517,0.447,1,"Th17","RSAD2"
0.0185865199788982,-0.168943311174682,0.933,0.952,1,"Th17","ANP32E"
0.0186346303500011,0.121462345071418,0.546,0.486,1,"Th17","TPD52L2"
0.0187677173384921,0.12182942813985,0.985,0.969,1,"Th17","SP100"
0.0189142971746985,0.122519111990374,0.517,0.45,1,"Th17","EBAG9"
0.0191539738914603,-0.106356883066763,0.896,0.917,1,"Th17","ARGLU1"
0.019248922946054,0.122696096665137,0.554,0.472,1,"Th17","ACSL4"
0.0192933907022163,-0.111108736597331,0.446,0.534,1,"Th17","FANCI"
0.0193278715550148,0.176668715842678,0.465,0.395,1,"Th17","TNFSF14"
0.0193533084141919,-0.134487318194196,0.803,0.845,1,"Th17","PHPT1"
0.0194089839635575,-0.13488243094652,0.413,0.468,1,"Th17","CTNNAL1"
0.0196308263192702,0.179517144758221,0.874,0.865,1,"Th17","ARID5B"
0.0196773299181007,0.168945854743321,0.695,0.651,1,"Th17","IVNS1ABP"
0.0196843250236756,-0.113489500945115,0.439,0.513,1,"Th17","CCDC58"
0.0201891190036538,0.18571659494859,0.911,0.903,1,"Th17","LIMD2"
0.0202308912913318,0.146510541512876,0.766,0.689,1,"Th17","MVP"
0.0203961635678259,0.130375847808149,0.996,0.996,1,"Th17","MT-ND2"
0.020475214522619,-0.105099755298996,0.74,0.803,1,"Th17","TIAL1"
0.0205154647248338,-0.102368682907269,0.61,0.669,1,"Th17","COX20"
0.0205366159026332,0.126906097746763,0.643,0.587,1,"Th17","CYB5A"
0.0205690497639091,0.117858879879401,0.532,0.473,1,"Th17","PKN1"
0.0205970871851983,0.102177183867096,0.517,0.449,1,"Th17","NAPRT"
0.0206874550112641,0.121817907697828,0.736,0.722,1,"Th17","UBE2A"
0.020751838692034,-0.119062467894006,0.546,0.609,1,"Th17","GART"
0.0207869621632008,-0.105554765622501,0.606,0.674,1,"Th17","MGEA5"
0.0210451439763535,-0.114341110265285,0.565,0.628,1,"Th17","PABPC4"
0.0211977521839405,-0.107974587212766,0.914,0.926,1,"Th17","EIF4G2"
0.0212302397112035,-0.100528514735821,0.695,0.754,1,"Th17","CELF2"
0.0213489514661468,-0.103091408785256,0.885,0.9,1,"Th17","PSIP1"
0.0213854590071883,-0.130773784405199,0.97,0.97,1,"Th17","HSPD1"
0.021427543425225,-0.107697424888845,0.413,0.486,1,"Th17","PTP4A1"
0.0214907316241883,0.110655597966723,0.944,0.925,1,"Th17","FUS"
0.0216887907283993,-0.112918934227276,0.97,0.989,1,"Th17","TMA7"
0.0218035059916448,-0.105399075675624,0.74,0.796,1,"Th17","RNASEH2C"
0.0218753133704593,-0.10353186540694,0.461,0.54,1,"Th17","KIF22"
0.0219842115296157,0.171303496192219,0.766,0.724,1,"Th17","SAE1"
0.0220220774581281,-0.129801807525756,0.929,0.958,1,"Th17","SSR2"
0.0220474331895265,0.120922292602488,0.416,0.349,1,"Th17","ODF3B"
0.0221354551381507,0.124313845502748,0.758,0.707,1,"Th17","NUB1"
0.022275531069711,0.100575232450927,0.848,0.776,1,"Th17","MTCH1"
0.0223312063925261,-0.124406948082156,0.937,0.953,1,"Th17","SNRPF"
0.022352492551547,0.112461491551197,0.885,0.862,1,"Th17","TNIP1"
0.0223537650399735,-0.185200895294403,0.543,0.618,1,"Th17","RRM2"
0.022397747120497,0.143624564715959,0.71,0.68,1,"Th17","FAM50A"
0.0226116246455573,-0.108692782670049,0.509,0.573,1,"Th17","SYAP1"
0.0226702841486842,-0.169615869844934,0.632,0.684,1,"Th17","SDCBP"
0.0227686183144599,0.113270183190885,0.68,0.632,1,"Th17","HAGH"
0.0227867444075308,-0.104199328853257,0.914,0.951,1,"Th17","MTDH"
0.022906707292312,0.118362481709284,0.576,0.54,1,"Th17","TOR3A"
0.0231872409160273,-0.155186428933095,0.717,0.761,1,"Th17","HNRNPAB"
0.0232029740566748,0.105252093481679,0.948,0.917,1,"Th17","NDUFB2"
0.0232380897575198,-0.119126274402608,0.874,0.91,1,"Th17","RPL22L1"
0.0239064290030821,0.116042280508196,0.279,0.22,1,"Th17","MARCKSL1"
0.0239806133675826,0.114819108700388,0.859,0.865,1,"Th17","ZCRB1"
0.0241972906658855,-0.208078578333167,0.349,0.413,1,"Th17","FRMD4B"
0.0246699338042743,-0.106896393163617,0.238,0.306,1,"Th17","UPRT"
0.0248546194009066,0.145030224885286,0.825,0.839,1,"Th17","MT-ND6"
0.0251162363617227,-0.101612845365142,0.651,0.714,1,"Th17","GGCT"
0.0260294217475789,-0.113604006767728,0.989,0.988,1,"Th17","PSMB8"
0.0262687768852223,0.149269986779567,0.829,0.85,1,"Th17","RPA2"
0.0263598410411169,-0.124186398338424,0.145,0.205,1,"Th17","IL23A"
0.0263956290087001,-0.118356962155142,0.985,0.988,1,"Th17","ARHGDIB"
0.0264329121532983,0.126782492939851,0.695,0.65,1,"Th17","JMJD1C"
0.0264729855483297,-0.12191960779024,0.599,0.665,1,"Th17","UBALD2"
0.0266338094122187,-0.109697988859743,0.587,0.646,1,"Th17","NSD1"
0.0268051638006701,0.121079691926888,0.383,0.326,1,"Th17","E2F1"
0.0268239965835557,-0.115292699613814,0.554,0.599,1,"Th17","CENPK"
0.0268956431729571,0.114142606256546,0.848,0.828,1,"Th17","COX14"
0.0269303107977952,0.13473739200224,0.457,0.397,1,"Th17","ELL2"
0.0270304484692473,0.101414063178983,0.691,0.668,1,"Th17","JOSD2"
0.0271267622677099,0.112991082967708,0.461,0.406,1,"Th17","SASH3"
0.0271523025350435,0.163337463826155,0.379,0.321,1,"Th17","SLC27A2"
0.0278353634103013,-0.147764155556804,0.985,0.993,1,"Th17","PGK1"
0.0278616105647552,0.180242872344631,0.77,0.758,1,"Th17","DESI1"
0.0280715872813081,0.261687988161788,0.87,0.828,1,"Th17","MT2A"
0.0280923433007377,0.120604177947339,0.595,0.534,1,"Th17","C6orf1"
0.0281023428123163,0.106832855579627,0.446,0.383,1,"Th17","TCIRG1"
0.0285742880033597,-0.100313391483248,0.61,0.663,1,"Th17","DCXR"
0.028947466678778,0.108654238186284,0.751,0.728,1,"Th17","SDHB"
0.029093081622249,0.179778466480071,0.9,0.833,1,"Th17","NT5C3A"
0.0291025324480393,-0.176319136057898,0.312,0.369,1,"Th17","PLA2G16"
0.0292643908839412,-0.128544332724751,0.587,0.643,1,"Th17","NPM3"
0.0293005861665851,-0.123370477514161,0.669,0.713,1,"Th17","ACAT2"
0.0294018971481986,0.1324273426399,0.442,0.376,1,"Th17","CHST12"
0.0294772084356191,0.174596842433371,0.703,0.665,1,"Th17","CDK6"
0.029567502662896,-0.118214829106396,0.55,0.614,1,"Th17","DBF4"
0.0303511609746743,0.10370146996133,0.721,0.699,1,"Th17","NANS"
0.0304354047948755,0.106881587147222,0.848,0.832,1,"Th17","PYURF"
0.0304761891751785,0.122667035856482,0.353,0.295,1,"Th17","DLGAP4"
0.0305962713072645,-0.146762711157045,0.907,0.941,1,"Th17","HSP90B1"
0.0311362930917784,0.105819111424088,0.29,0.238,1,"Th17","PHF10"
0.0318529906023344,-0.140814204127191,0.431,0.505,1,"Th17","RRS1"
0.032235807222859,0.113251115934719,0.985,0.967,1,"Th17","DYNLL1"
0.0323818880218585,0.107873057029709,0.736,0.691,1,"Th17","SHKBP1"
0.0323870168953613,0.111432957372783,0.762,0.725,1,"Th17","GPX1"
0.0325529875073962,-0.113601812733029,0.918,0.921,1,"Th17","ETFB"
0.0325657579735857,-0.107063850133828,0.257,0.323,1,"Th17","SPC25"
0.0330140279667969,0.149511025382715,0.617,0.55,1,"Th17","GRAMD1A"
0.0331027029557879,0.16225165976715,0.587,0.529,1,"Th17","TRAF1"
0.0331464828107311,0.123082487723388,0.532,0.472,1,"Th17","JAKMIP1"
0.0333346123912152,0.10254878290139,0.732,0.692,1,"Th17","PPP2R1A"
0.0335799189008571,0.177148863899399,0.13,0.086,1,"Th17","AKR1C3"
0.0337219367932655,-0.116324095610541,0.747,0.788,1,"Th17","PTPN7"
0.0337387970047449,-0.330817965569548,0.993,0.995,1,"Th17","IL32"
0.0339165221464821,-0.105367195479517,0.658,0.705,1,"Th17","WAPL"
0.0342074710699381,-0.157691885083905,0.335,0.412,1,"Th17","CD27"
0.034346959677788,0.121044598458739,0.591,0.554,1,"Th17","BRMS1"
0.0344337877179378,0.124163485947587,0.703,0.663,1,"Th17","DYNC1I2"
0.0346267749581599,-0.122455007653993,0.509,0.573,1,"Th17","PHGDH"
0.0348408027773455,0.1162550930829,0.911,0.889,1,"Th17","ANXA6"
0.0351477852866954,0.106641386524701,0.896,0.837,1,"Th17","RWDD1"
0.0352312706786597,0.113127323100713,0.361,0.316,1,"Th17","MAFG"
0.0355142483853823,0.124768289449461,0.617,0.57,1,"Th17","ZCCHC17"
0.0361604088313917,0.107274371834507,0.305,0.248,1,"Th17","TRERF1"
0.0367112850047757,0.119913493845453,0.829,0.795,1,"Th17","FABP5"
0.0371068331295354,0.103926730317043,0.955,0.967,1,"Th17","NDUFB8"
0.0375920490632811,0.140534384739474,0.279,0.228,1,"Th17","CCDC71L"
0.0377047549877896,0.120530306390756,0.52,0.451,1,"Th17","CMPK2"
0.0377734587133905,0.10429069147147,0.613,0.549,1,"Th17","KLF13"
0.0378975220071662,-0.100968189114435,0.312,0.373,1,"Th17","ARHGAP11A"
0.0382932867649895,-0.104293801193716,0.606,0.663,1,"Th17","ABCE1"
0.0385123426259572,0.101433246910101,0.814,0.77,1,"Th17","LINC00152"
0.0385203294125215,-0.143024070879565,0.755,0.765,1,"Th17","BNIP3L"
0.0385670658182405,-0.13223387333124,0.881,0.926,1,"Th17","STMN1"
0.0389178967181228,0.104477994870029,0.818,0.802,1,"Th17","RTN4"
0.0389282613699914,0.109735856301578,0.595,0.534,1,"Th17","CCDC82"
0.0392366839243533,-0.107133154552935,0.435,0.499,1,"Th17","AK4"
0.0394265304191009,-0.138231778954181,0.825,0.791,1,"Th17","ATP5G1"
0.0394271836439279,0.182088505237202,0.212,0.293,1,"Th17","CCL4"
0.039762593320394,0.105415301005544,0.677,0.65,1,"Th17","RNF126"
0.0398164838720238,-0.181172148884826,0.628,0.691,1,"Th17","SLC2A3"
0.0398358396761124,-0.100352167996605,0.829,0.867,1,"Th17","SRP72"
0.0399874872720539,0.122765145611814,0.639,0.581,1,"Th17","EVI2A"
0.0401953293780949,0.119745891017881,0.506,0.45,1,"Th17","FAM129A"
0.0411799116841277,-0.120746218504521,0.595,0.68,1,"Th17","RTCA"
0.0421301379559672,0.119597585481205,0.632,0.595,1,"Th17","CCZ1"
0.0436995091202992,0.122930102402457,0.472,0.417,1,"Th17","ARL2BP"
0.0437622725996981,0.114218092730896,0.877,0.824,1,"Th17","SAMD9L"
0.0438475124744721,0.162641956703874,0.87,0.815,1,"Th17","GIMAP7"
0.0438798840701737,0.148715591560181,0.736,0.688,1,"Th17","SLC16A3"
0.0445927079279821,0.146391656436444,0.9,0.896,1,"Th17","NFKBIA"
0.0450317570743886,0.100289800279736,0.665,0.617,1,"Th17","SP140L"
0.0456463522628559,0.116513163415766,0.781,0.752,1,"Th17","PTPN6"
0.0457198584007422,0.110939657279315,0.677,0.622,1,"Th17","ODF2L"
0.0461527627040192,-0.121743672939749,0.55,0.633,1,"Th17","ID2"
0.0465786798062693,-0.12683081630173,0.881,0.912,1,"Th17","CYCS"
0.0475882889700367,0.190073478017029,0.487,0.435,1,"Th17","RGL4"
0.0475884784306662,-0.112255463165025,0.204,0.271,1,"Th17","PHLDA1"
0.0481425666391452,0.13466314671396,0.874,0.862,1,"Th17","ICAM3"
0.04815420804037,0.105743781993536,0.784,0.759,1,"Th17","POLR2I"
0.0485160325232943,0.101705911635996,0.985,0.977,1,"Th17","MT-ND5"
0.049311517633364,-0.107780660989309,0.751,0.821,1,"Th17","NSA2"
0.0494814797329234,0.109003830178446,0.896,0.852,1,"Th17","U2SURP"
0.0494834432881738,0.105821896406035,0.506,0.45,1,"Th17","SPATA13"
0.0495876115693723,0.128924772463052,0.773,0.766,1,"Th17","MAP4"
0.0508272734694465,0.105777206181245,0.993,0.995,1,"Th17","UBB"
0.0511280681698033,-0.149966365243983,0.736,0.795,1,"Th17","TUBA4A"
0.0523412433235525,0.100603590241517,0.524,0.464,1,"Th17","EMC2"
0.0524620922371249,0.144683751903262,0.45,0.41,1,"Th17","SH3BP5"
0.0528213382738324,0.100005895389449,0.42,0.363,1,"Th17","C1orf56"
0.0536498699895381,-0.156662168433598,0.74,0.767,1,"Th17","SMC4"
0.0545037966040727,0.104589223237862,0.703,0.696,1,"Th17","NEMF"
0.0547229134373284,0.108208983809602,0.394,0.339,1,"Th17","PTK2B"
0.0554388385259365,0.106960566605511,0.665,0.599,1,"Th17","SEPW1"
0.0557852484783864,0.104215936407858,0.877,0.828,1,"Th17","KIF5B"
0.0560715449170016,0.152313896463549,0.859,0.85,1,"Th17","KLF6"
0.0569040871740471,-0.102188325258607,1,0.997,1,"Th17","RPS26"
0.0577345710710934,0.119150918020896,0.528,0.484,1,"Th17","CCDC6"
0.0579281918523917,-0.167208508256335,0.413,0.475,1,"Th17","SNX9"
0.0588243187202306,0.138764780828709,0.342,0.295,1,"Th17","ZNF282"
0.0594192913947238,0.111170324141493,0.933,0.921,1,"Th17","CD53"
0.0600118094371408,0.20579449786465,0.848,0.843,1,"Th17","CCR7"
0.0603185094650549,0.131213984835001,0.587,0.554,1,"Th17","METTL13"
0.0605182061194323,0.151350163570739,0.517,0.482,1,"Th17","SLC37A3"
0.0611299239884896,0.112823215797091,0.275,0.227,1,"Th17","SARNP"
0.0618376831013222,0.175898058959834,0.881,0.866,1,"Th17","CD47"
0.0619529233942018,0.176885747312576,0.799,0.77,1,"Th17","ANXA2"
0.062816855248841,-0.123690876754768,0.565,0.573,1,"Th17","NOLC1"
0.0633322361516812,0.110686983553003,0.651,0.624,1,"Th17","YIF1A"
0.0634066335206188,0.100457812605701,0.855,0.843,1,"Th17","SH3KBP1"
0.0655182897750253,0.108042937161528,0.613,0.561,1,"Th17","BCL7B"
0.065767114126425,0.101744699086375,0.77,0.762,1,"Th17","ERGIC3"
0.0677839093972733,-0.105606418823987,0.305,0.363,1,"Th17","TNIK"
0.0681836631129343,-0.112410549642553,0.792,0.799,1,"Th17","EBP"
0.0683918090112095,0.305119178097274,0.424,0.372,1,"Th17","IFIT2"
0.0693978489370125,-0.115852654676566,0.725,0.759,1,"Th17","TIMM13"
0.0699240913465634,-0.105353528471048,0.695,0.709,1,"Th17","RCSD1"
0.070216064186566,-0.124893079708897,0.472,0.529,1,"Th17","H2AFX"
0.0704394404418433,0.147116531815745,0.822,0.814,1,"Th17","GALM"
0.0705280801013517,0.10324592049892,0.569,0.528,1,"Th17","YIPF5"
0.0713879613761961,0.336938346602401,0.327,0.274,1,"Th17","RGS16"
0.0718025522939807,0.121090536663045,0.361,0.33,1,"Th17","NUDT8"
0.0736164223860726,-0.104341799064526,0.81,0.822,1,"Th17","SSRP1"
0.0738559246221503,0.107808051614188,0.584,0.557,1,"Th17","ORMDL2"
0.0740427939517741,-0.111111677699162,0.513,0.558,1,"Th17","USO1"
0.0751462066769057,0.139937829190568,0.773,0.756,1,"Th17","GCHFR"
0.0753757018943906,0.156204678893663,0.974,0.958,1,"Th17","PRDX1"
0.0759400754591414,0.132889942132585,0.665,0.653,1,"Th17","GK"
0.0766768668939996,-0.108136190161558,0.822,0.881,1,"Th17","AP3S1"
0.0773074235817741,0.104669288574146,0.974,0.979,1,"Th17","DDX5"
0.0776613991547496,0.101124989535045,0.996,0.993,1,"Th17","HSP90AA1"
0.0780698437655786,0.144758730983019,0.907,0.91,1,"Th17","DAD1"
0.0803312217328749,0.120073884030436,0.658,0.632,1,"Th17","OTUB1"
0.0803766511405921,-0.249988644623894,0.312,0.363,1,"Th17","ANKRD37"
0.0807669222714476,0.1115288835306,0.755,0.714,1,"Th17","DHX36"
0.0811646233081542,0.109298733427618,0.836,0.833,1,"Th17","ANXA7"
0.0824123374289106,-0.119751646082008,0.472,0.517,1,"Th17","TFRC"
0.0830087089386852,-0.101602973361727,0.914,0.914,1,"Th17","RANBP1"
0.0880662134534397,0.113863287778267,0.68,0.642,1,"Th17","RHOC"
0.0906061673841211,0.146400703632405,0.732,0.685,1,"Th17","PYCARD"
0.091327726340327,0.130585818466898,0.639,0.613,1,"Th17","CNP"
0.0927678033660002,0.109415983025007,0.762,0.762,1,"Th17","FERMT3"
0.0931509662608398,0.135694825666445,0.743,0.732,1,"Th17","GSDMD"
0.0936230019988884,0.221756238516994,0.554,0.531,1,"Th17","MFHAS1"
0.0940091694049363,0.109058186790723,0.729,0.713,1,"Th17","CUEDC2"
0.0949748668354035,-0.160688054920578,0.387,0.428,1,"Th17","BTG2"
0.0956609500743178,-0.239621547652697,0.271,0.324,1,"Th17","PRKCDBP"
0.0959004444981764,-0.1015953565049,0.498,0.555,1,"Th17","BRCA2"
0.0959512157532999,-0.167100092310886,0.342,0.387,1,"Th17","CITED2"
0.0964045959740946,0.103168295731007,0.955,0.929,1,"Th17","HN1"
0.0968515594585214,0.102751120091701,0.929,0.889,1,"Th17","SNX6"
0.0985336452054898,0.104710465217738,0.517,0.473,1,"Th17","SLC35B1"
0.100261127490336,-0.109047450565529,0.944,0.974,1,"Th17","MORF4L1"
0.102139622262914,-0.105223826458364,0.327,0.375,1,"Th17","DGKE"
0.102238140366423,0.103252451639216,0.584,0.557,1,"Th17","PPT1"
0.107909568440205,0.183780516583798,0.658,0.625,1,"Th17","TRBC1"
0.11074049299366,-0.100182440306757,0.524,0.56,1,"Th17","PSAT1"
0.113610996622669,0.225390044934901,0.569,0.553,1,"Th17","TIGIT"
0.114618043002108,0.113230342514156,0.253,0.212,1,"Th17","IQCG"
0.120110190174834,0.101637141013022,0.532,0.49,1,"Th17","PGRMC1"
0.122856503819431,-0.152310065496571,0.476,0.525,1,"Th17","RARRES3"
0.135994421312162,0.154521633047254,0.684,0.657,1,"Th17","CEBPB"
0.139201996357526,0.121548536548774,0.156,0.122,1,"Th17","LGMN"
0.139839366036343,-0.177108662866598,0.517,0.55,1,"Th17","LBH"
0.14560685683053,-0.10961010019239,0.762,0.799,1,"Th17","IDH2"
0.147776868118005,0.41479760419328,0.182,0.145,1,"Th17","IFNG"
0.14847598347069,0.118415727094346,0.814,0.804,1,"Th17","THYN1"
0.149127445811976,0.102806985526564,0.918,0.945,1,"Th17","IL2RA"
0.154828392552473,0.136643019422217,0.494,0.464,1,"Th17","ABLIM1"
0.163581123819169,-0.11801246388653,0.346,0.398,1,"Th17","CTLA4"
0.164254120183854,-0.100952969378298,0.77,0.817,1,"Th17","MPHOSPH8"
0.16942590047605,-0.106753060320061,0.669,0.672,1,"Th17","ADD3"
0.170564986811009,0.121558135276437,0.636,0.613,1,"Th17","CBX6"
